항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,01:44,01:35,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE9314,HKG(홍콩),01:00,01:30,01:21,화물,지연,NaN,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:20,01:46,01:38,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8934,ORD(시카고),01:25,05:45,05:38,화물,지연,항공기 연결(도착지연),NaN
에어로로직,3S582,LEJ(라이프치히),01:25,06:59,06:51,화물,지연,항공기 연결(도착지연),NaN
캐세이퍼시픽항공,CX035,HKG(홍콩),01:55,02:32,02:25,화물,지연,화물 연결,NaN
아틀라스화물항공,5Y531,LAX(로스앤젤레스),02:30,17:58,17:51,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,04:22,04:13,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:20,04:41,04:33,여객,지연,NaN,NaN
카고룩스 이탈리아,C87736,MXP(밀라노),04:25,12:35,12:15,화물,지연,항공기 연결(도착지연),NaN
베트남항공,VN440,CXR(깜라인(나트랑)),04:25,06:10,05:59,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
유피에스화물항공,5X99,SDF(루이즈빌),04:35,05:35,05:24,화물,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE454,HAN(노이바이(하노이)),04:55,05:12,05:07,여객,지연,영업 사유 접속 지연,NaN
카고룩스항공,CV7226,LUX(룩셈부르크 핀델 공항),05:00,12:41,12:22,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ880,DAD(다낭),05:05,06:26,06:14,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE006,LAS(라스베이거스),05:20,05:36,05:27,여객,지연,기타(지연코드 외),NaN
아시아나항공,OZ203,LAX(로스앤젤레스),05:20,05:52,05:35,여객,지연,[기상]항공로 또는 대체공항,NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,06:18,06:07,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),05:30,05:48,05:37,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:35,08:53,08:42,여객,지연,항공기 연결(도착지연),NaN
유나이티드항공,UA805,SFO(샌프란시스코),05:40,06:21,06:09,여객,지연,기타(접속 관련),NaN
진에어,LJ002,BKK(수안나폼(방콕)),05:40,05:59,05:52,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:14,06:03,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE626,MNL(마닐라),06:00,06:35,06:28,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ926,HPH(카트비),06:00,06:29,06:18,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,08:03,07:53,여객,지연,항공기 연결(도착지연),NaN
아에로멕시코,AM090,MEX(멕시코시티),06:00,09:09,07:00,여객,지연,NaN,NaN
아틀라스화물항공,5Y8793,JFK(뉴욕),06:05,08:07,07:59,NaN,지연,항공기 연결(도착지연),NaN
진에어,LJ044,TAG(팡라로),06:25,06:42,06:37,여객,지연,"공항, 관제 사유 접속 지연",NaN
베트남항공,VN408,SGN(호찌민),06:30,06:52,06:43,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
제주항공,7C2108,HKG(홍콩),06:35,07:38,07:27,여객,지연,NaN,NaN
티웨이항공,TW118,HKG(홍콩),06:50,07:09,06:59,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:17,07:02,여객,지연,ATFM(목적공항 제한사항),NaN
아시아나항공,OZ736,SGN(호찌민),06:55,07:53,07:41,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:10,07:42,07:32,여객,지연,ATFM(목적공항 제한사항),NaN
진에어,LJ006,HKT(푸껫),07:15,07:40,07:33,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:15,07:29,07:18,여객,지연,NaN,NaN
에어아스타나항공,KC209,NQZ(누르술탄 나자르바예프),07:15,07:49,07:37,여객,지연,[기상]기타 기상 악화,NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),07:20,09:50,09:26,NaN,지연,항공기 정비(계획되지 않은 정비),NaN
베트남항공,VN430,DAD(다낭),07:25,07:44,07:36,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,07:42,07:30,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),07:25,08:10,07:59,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:21,08:09,여객,지연,NaN,NaN
아시아나항공,OZ988,PVG(푸동),07:30,08:52,08:43,화물,지연,NaN,NaN
아틀라스화물항공,5Y8209,ORD(시카고),07:35,08:03,07:54,화물,지연,항공기 연결(도착지연),NaN
아메리제트,M61040,RFD(시카고 록퍼드 국제공항),07:35,07:51,07:43,NaN,지연,기타(접속 관련),NaN
아시아나항공,OZ796,FRA(프랑크푸르트),07:50,08:14,08:03,화물,지연,NaN,NaN
대한항공,KE314,HKG(홍콩),07:50,09:26,09:08,화물,지연,NaN,NaN
대한항공,KE8316,PVG(푸동),07:50,09:48,09:30,화물,지연,NaN,NaN
