항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
대한항공,KE9204,LAX(로스앤젤레스),00:05,00:29,00:19,화물,지연,NaN,NaN
칼리타항공,K4226,CVG(신시내티),00:05,01:07,00:48,화물,지연,항공기 연결(도착지연),NaN
루프트한자 독일항공,LH8385,NRT(도쿄/나리타),00:15,00:25,00:15,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ988,PVG(푸동),00:20,01:35,01:15,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,01:57,01:47,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE9208,LAX(로스앤젤레스),01:10,01:56,01:37,화물,지연,NaN,NaN
아틀라스화물항공,5Y8540,JFK(뉴욕),01:15,03:05,02:47,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:20,01:51,01:40,여객,지연,항공기 연결(도착지연),NaN
에어로로직,3S580,LEJ(라이프치히),01:25,01:40,01:23,화물,지연,NaN,NaN
폴라에어카고,PO916,CVG(신시내티),01:30,21:30,:,화물,취소,기타(지연코드 외),NaN
칼리타항공,K4935,HFE(허페이),02:35,21:23,21:05,NaN,지연,항공기 연결(도착지연),NaN
에어로로직,3S634,FRA(프랑크푸르트),02:50,03:10,02:50,화물,지연,NaN,NaN
유피에스화물항공,5X37,SDF(루이즈빌),03:25,03:47,03:28,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ177,HND(하네다),04:10,04:54,04:44,여객,지연,NaN,NaN
아틀라스화물항공,5Y521,MIA(마이애미),04:15,04:31,04:23,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:20,04:44,04:36,여객,지연,NaN,NaN
베트남항공,VN440,CXR(깜라인(나트랑)),04:25,04:37,04:25,여객,지연,목적공항 제한사항(ATFM 외),NaN
칼리타항공,K4626,LAX(로스앤젤레스),04:40,05:25,05:18,화물,지연,NaN,NaN
피치항공,MM809,HND(하네다),04:40,06:15,06:03,여객,지연,항공기 연결(도착지연),NaN
카고룩스 이탈리아,C87112,MXP(밀라노),04:40,10:50,10:32,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ3841,HAN(노이바이(하노이)),04:45,05:33,05:23,화물,지연,NaN,NaN
티웨이항공,TW616,WUH(우한),04:45,05:26,05:14,여객,지연,NaN,NaN
대한항공,KE076,YVR(밴쿠버),04:45,05:26,05:16,여객,지연,NaN,NaN
페덱스화물항공,FX5163,MEM(멤피스),04:55,10:57,10:38,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE486,PQC(푸꾸옥),05:05,05:30,05:22,여객,지연,항공기 청소,NaN
스리랑칸항공,UL470,CMB(반다라나이케),05:15,22:34,21:14,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE006,LAS(라스베이거스),05:20,05:53,05:45,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ203,LAX(로스앤젤레스),05:20,05:49,05:39,여객,지연,[기상]목적공항 눈,NaN
아틀라스화물항공,5Y8472,ORD(시카고),05:25,06:59,06:52,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:25,05:36,05:25,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:25,05:50,05:39,여객,지연,항공기 연결(도착지연),NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:30,06:52,06:44,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
이스타항공,ZE872,PVG(푸동),05:30,06:02,05:49,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE462,DAD(다낭),05:35,08:00,07:50,여객,지연,지상조업 사유 접속 지연,NaN
대한항공,KE616,CEB(세부),05:35,05:51,05:42,여객,지연,NaN,NaN
아시아나항공,OZ358,CAN(광저우),05:40,05:53,05:41,여객,지연,NaN,NaN
진에어,LJ002,BKK(수안나폼(방콕)),05:40,07:34,07:22,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE518,CNX(치앙마이),05:45,06:08,05:59,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE644,SIN(싱가포르),05:45,06:06,05:47,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:13,07:04,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),05:55,07:49,07:39,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:00,06:33,06:27,여객,지연,운송(PO) 사유 접속 지연,NaN
비엣젯항공,VJ926,HPH(카트비),06:00,07:12,07:02,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:20,10:58,10:47,여객,지연,항공기 결함,NaN
진에어,LJ044,TAG(팡라로),06:25,07:05,06:59,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE086,JFK(뉴욕),06:30,07:01,06:54,여객,지연,NaN,NaN
베트남항공,VN408,SGN(호찌민),06:30,07:58,07:46,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,08:09,07:58,여객,지연,NaN,NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:03,06:51,여객,지연,대체 항공기 부족,NaN
진에어,LJ702,HKG(홍콩),06:35,07:13,07:02,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW118,HKG(홍콩),06:50,07:37,07:27,여객,지연,NaN,NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:17,07:07,여객,지연,NaN,NaN
대한항공,KE690,PNH(프놈펜),06:55,07:55,07:45,여객,지연,NaN,NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,08:46,08:35,여객,지연,항공기 정비(정비 스케줄 지연),NaN
에어서울,RS512,DAD(다낭),07:05,09:22,09:10,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE668,CNX(치앙마이),07:05,07:51,07:44,여객,지연,NaN,NaN
제주항공,7C4410,TAG(팡라로),07:10,08:36,08:25,여객,지연,NaN,NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,07:36,07:26,여객,지연,NaN,NaN
진에어,LJ006,HKT(푸껫),07:15,07:43,07:32,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ736,SGN(호찌민),07:15,07:59,07:49,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:20,07:45,07:36,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),07:25,09:52,09:41,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,07:47,07:36,여객,지연,NaN,NaN
대한항공,KE620,MNL(마닐라),07:25,07:50,07:42,여객,지연,NaN,NaN
아시아나항공,OZ948,PVG(푸동),07:30,08:01,07:51,화물,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:16,08:04,여객,지연,NaN,NaN
티웨이항공,TW3001,GMP(김포),07:30,13:30,13:22,NaN,지연,NaN,NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:35,08:03,07:52,여객,지연,NaN,NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:12,08:00,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:30,08:22,화물,지연,NaN,NaN
대한항공,KE8316,PVG(푸동),07:50,09:56,09:36,화물,지연,NaN,NaN
유피에스화물항공,5X196,ANC(앵커리지),07:50,08:10,07:57,화물,지연,화물 연결,NaN
진에어,LJ162,VTE(비엔티안),07:50,08:07,07:55,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE314,HKG(홍콩),07:50,08:37,08:28,화물,지연,NaN,NaN
대한항공,KE252,JFK(뉴욕),07:55,08:57,08:38,화물,지연,NaN,NaN
