항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,02:47,02:39,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8251,JFK(뉴욕),00:45,23:45,:,화물,취소,기타(지연코드 외),NaN
유피에스화물항공,5X35,SDF(루이즈빌),01:20,01:58,01:46,화물,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8415,IND(인디애나폴리스),02:10,02:34,02:24,화물,지연,NaN,NaN
이스타항공,ZE872,PVG(푸동),03:30,04:18,04:06,여객,지연,항공기 연결(도착지연),NaN
피치항공,MM809,HND(하네다),04:40,04:58,04:50,여객,지연,항공기 연결(도착지연),NaN
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),04:55,05:29,05:19,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
내셔널 항공,N8664,CAN(광저우),05:10,09:48,09:39,NaN,지연,항공기 정비(계획되지 않은 정비),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:10,05:59,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:20,06:10,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW122,SGN(호찌민),06:05,06:37,06:29,여객,지연,NaN,NaN
진에어,LJ722,MFM(마카오),06:30,07:31,07:21,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE594,DAD(다낭),06:55,07:44,07:32,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE690,PNH(프놈펜),07:00,07:19,07:11,여객,지연,NaN,NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:00,08:58,08:51,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE476,SGN(호찌민),07:00,07:23,07:13,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ798,MXP(밀라노),07:00,09:46,09:25,화물,지연,정비 사유 접속 지연,NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),07:10,07:29,07:16,여객,지연,급유 및 배유,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:58,07:46,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,07:38,07:26,여객,지연,NaN,NaN
진에어,LJ092,PQC(푸꾸옥),07:20,10:12,10:01,여객,지연,정비 사유 접속 지연,NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,08:52,08:40,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ032,CEB(세부),07:25,07:52,07:40,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,08:11,08:04,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2408,CEB(세부),07:40,07:58,07:49,여객,지연,NaN,NaN
아시아나항공,OZ794,FRA(프랑크푸르트),07:40,08:33,08:22,화물,지연,정비 사유 접속 지연,NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,08:44,08:33,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ082,DAD(다낭),08:00,08:40,08:31,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2904,DAD(다낭),08:05,09:35,09:22,여객,지연,NaN,NaN
티웨이항공,TW128,DAD(다낭),08:35,09:16,09:06,여객,지연,NaN,NaN
진에어,LJ002,BKK(수안나폼(방콕)),08:35,09:48,09:38,여객,지연,정비 사유 접속 지연,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,08:57,08:48,여객,지연,NaN,NaN
대한항공,KE646,SIN(싱가포르),08:45,09:08,08:58,여객,지연,NaN,NaN
페덱스화물항공,FX5432,MEM(멤피스),09:10,09:52,09:33,화물,지연,[기상]기타 기상 악화,NaN
가루다인도네시아,GA870,DPS(덴파사(응우라 라이)),09:15,09:31,09:20,여객,지연,기타(지연코드 외),NaN
아시아나항공,OZ552,IST(이스탄불),09:20,09:43,09:29,여객,지연,[기상]항공로 또는 대체공항,NaN
비엣젯항공,VJ862,SGN(호찌민),09:40,09:57,09:45,여객,지연,항공기 연결(도착지연),NaN
