항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
마스에어,M73629,HGH(항저우),00:05,00:45,00:45,NaN,지연,항공기 정비(계획되지 않은 정비),NaN
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,00:56,00:48,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4614,CVG(신시내티),00:40,01:02,00:55,화물,지연,NaN,NaN
대한항공,KE228D,LAX(로스앤젤레스),01:25,01:52,01:41,화물,지연,기타(접속 관련),NaN
대한항공,KE234,SEA(시애틀),01:25,01:58,01:49,화물,지연,기타(지연코드 외),NaN
폴라에어카고,PO916,CVG(신시내티),01:30,03:01,02:54,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4624,CVG(신시내티),01:35,17:33,17:24,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4612,CVG(신시내티),02:30,04:47,04:40,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ390,HAN(노이바이(하노이)),02:45,03:20,03:10,화물,지연,정비 사유 접속 지연,NaN
아틀라스화물항공,5Y9001,ORD(시카고),03:35,12:29,12:12,화물,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X33,SDF(루이즈빌),03:55,04:57,04:47,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE624,MNL(마닐라),04:20,04:41,04:33,여객,지연,NaN,NaN
대한항공,KE696,KTM(카트만두),04:30,04:54,04:42,여객,지연,NaN,NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:00,12:43,12:24,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE486,PQC(푸꾸옥),05:05,05:43,05:35,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ880,DAD(다낭),05:05,05:29,05:20,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE178,HKG(홍콩),05:20,05:43,05:31,여객,지연,NaN,NaN
이스타항공,ZE872,PVG(푸동),05:30,05:48,05:38,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:30,08:09,08:00,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8791,JFK(뉴욕),05:30,09:29,09:12,NaN,지연,항공기 연결(도착지연),NaN
진에어,LJ002,BKK(수안나폼(방콕)),05:40,06:02,05:54,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE644,SIN(싱가포르),05:45,06:25,06:20,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,08:01,07:50,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),05:55,06:36,06:25,여객,지연,NaN,NaN
아시아나항공,OZ708,CRK(클라크 국제공항),06:30,07:28,07:16,여객,지연,정비 사유 접속 지연,NaN
대한항공,KE086,JFK(뉴욕),06:30,07:37,07:32,여객,지연,NaN,NaN
대한항공,KE476,SGN(호찌민),06:35,07:25,07:14,여객,지연,보안 사유 접속 지연,NaN
폴라에어카고,PO927,LAX(로스앤젤레스),06:40,08:57,08:40,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE490,RGN(양곤),06:40,06:54,06:49,여객,지연,급유 및 배유,NaN
진에어,LJ038,CRK(클라크 국제공항),06:40,07:17,07:10,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:20,07:07,여객,지연,NaN,NaN
대한항공,KE316,PVG(푸동),07:00,08:38,08:19,화물,지연,NaN,NaN
진에어,LJ702,HKG(홍콩),07:00,07:38,07:26,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS512,DAD(다낭),07:05,08:00,07:49,여객,지연,NaN,NaN
대한항공,KE668,CNX(치앙마이),07:05,07:44,07:35,여객,지연,NaN,NaN
아시아나항공,OZ766,CNX(치앙마이),07:10,07:34,07:20,여객,지연,NaN,NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,07:59,07:47,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:15,07:45,07:30,여객,지연,NaN,NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),07:20,20:27,20:17,NaN,지연,기타(지연코드 외),NaN
베트남항공,VN430,DAD(다낭),07:25,08:13,08:01,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:59,08:49,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,07:51,07:39,여객,지연,NaN,NaN
제주항공,7C4206,CNX(치앙마이),07:30,07:45,07:34,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:35,07:57,07:45,여객,지연,항공기 연결(도착지연),NaN
