항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ974,PQC(푸꾸옥),00:30,01:42,01:30,여객,지연,항공기 연결(도착지연),NaN
내셔널 항공,N8502,HKG(홍콩),00:30,:,:,NaN,취소,기타(화물 관련),NaN
비엣젯항공,VJ838,CXR(깜라인(나트랑)),00:50,01:46,01:35,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8773,ORD(시카고),01:10,21:10,:,화물,취소,기타(지연코드 외),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:20,02:54,02:44,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO916,CVG(신시내티),01:30,02:14,01:57,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9508,RZE(제슈프 야시온카 국제공항),02:10,22:10,:,NaN,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8198,ORD(시카고),03:40,04:12,04:05,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE208,LAX(로스앤젤레스),04:05,06:15,06:06,화물,지연,NaN,NaN
제주항공,7C2306,MNL(마닐라),04:10,04:42,04:34,여객,지연,NaN,NaN
대한항공,KE624,MNL(마닐라),04:20,04:49,04:40,여객,지연,NaN,NaN
대한항공,KE696,KTM(카트만두),04:30,05:33,05:28,여객,지연,NaN,NaN
대한항공,KE454,HAN(노이바이(하노이)),04:55,05:22,05:14,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ704,MNL(마닐라),05:00,05:21,05:11,여객,지연,NaN,NaN
대한항공,KE486,PQC(푸꾸옥),05:05,05:37,05:32,여객,지연,운송(PO) 사유 접속 지연,NaN
아시아나항공,OZ356,CAN(광저우),05:40,05:59,05:45,여객,지연,NaN,NaN
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:03,05:53,여객,지연,NaN,NaN
델타항공,DL27,ATL(애틀랜타),05:45,06:26,06:18,여객,지연,기타(화물 관련),NaN
대한항공,KE644,SIN(싱가포르),05:45,06:02,05:50,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어서울,RS582,TAG(팡라로),05:50,06:17,06:09,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:10,06:00,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE498,DEL(델리),06:00,07:21,07:14,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,08:24,08:14,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8133,ORD(시카고),06:00,15:25,15:17,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),06:05,07:13,07:01,화물,지연,NaN,NaN
에어아시아 엑스,D7504,KUL(쿠알라룸푸르),06:20,06:58,06:50,여객,지연,항공기 결함,NaN
진에어,LJ044,TAG(팡라로),06:25,06:44,06:37,여객,지연,"공항, 관제 사유 접속 지연",NaN
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,07:11,06:58,여객,지연,화물 연결,NaN
베트남항공,VN408,SGN(호찌민),06:30,06:50,06:41,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE476,SGN(호찌민),06:35,07:40,07:32,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ038,CRK(클라크 국제공항),06:40,06:53,06:48,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:40,07:36,07:26,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE564,CXR(깜라인(나트랑)),06:45,07:07,06:56,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),06:50,08:51,08:41,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8545,ORD(시카고),06:50,21:50,:,화물,취소,기타(지연코드 외),NaN
아시아나항공,OZ752,SIN(싱가포르),06:50,07:30,07:17,여객,지연,NaN,NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),06:55,07:16,07:06,여객,지연,NaN,NaN
진에어,LJ722,MFM(마카오),07:05,07:26,07:18,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE668,CNX(치앙마이),07:05,07:40,07:33,여객,지연,NaN,NaN
아시아나항공,OZ766,CNX(치앙마이),07:10,07:29,07:11,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C5304,DPS(덴파사(응우라 라이)),07:10,08:01,07:51,여객,지연,NaN,NaN
아시아나항공,OZ710,CEB(세부),07:10,07:35,07:25,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:15,07:32,07:22,여객,지연,NaN,NaN
대한항공,KE672,KUL(쿠알라룸푸르),07:15,08:05,07:58,여객,지연,NaN,NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:15,08:05,여객,지연,NaN,NaN
베트남항공,VN430,DAD(다낭),07:25,08:03,07:51,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE594,DAD(다낭),07:25,09:07,08:58,여객,지연,항공기 연결(도착지연),NaN
싱가폴항공,SQ608,SIN(싱가포르),07:25,07:46,07:37,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ740,PNH(프놈펜),07:30,08:54,08:43,여객,지연,NaN,NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:35,08:12,08:04,여객,지연,NaN,NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:35,08:03,07:58,여객,지연,"공항, 관제 사유 접속 지연",NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:40,08:35,08:23,여객,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ798,MXP(밀라노),07:45,08:15,08:01,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),08:00,08:43,08:33,여객,지연,"공항, 관제 사유 접속 지연",NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),08:00,09:03,08:53,여객,지연,항공기 연결(도착지연),NaN
티웨이항공,TW128,DAD(다낭),08:05,08:54,08:44,여객,지연,NaN,NaN
아시아나항공,OZ574,TAS(타슈켄트),08:15,09:02,08:52,여객,지연,NaN,NaN
진에어,LJ082,DAD(다낭),08:15,08:42,08:31,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),08:15,08:57,08:46,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:19,09:08,여객,지연,NaN,NaN
