항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:56,01:51,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ948,PVG(푸동),00:30,00:58,00:49,화물,지연,기상 사유 접속 지연,
실크웨이웨스트항공,7L1121,GYD(헤이다르 알리예프),01:00,14:09,14:03,화물,지연,항공기 연결(도착지연),
대한항공,KE312,HKG(홍콩),02:45,03:54,03:49,화물,지연,,
폴라에어카고,PO224,CVG(신시내티),04:20,21:20,:,화물,취소,기타(지연코드 외),
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,05:47,05:39,여객,지연,항공기 연결(도착지연),
이스타항공,ZE884,TPE(타이완 타오위안 국제 공항),04:50,06:04,05:56,여객,지연,항공기 연결(도착지연),
진에어,LJ008,CNX(치앙마이),04:55,05:21,05:13,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW132,VTE(비엔티안),05:00,05:42,05:35,여객,지연,,
진에어,LJ004,BKK(수안나폼(방콕)),05:40,05:57,05:50,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아틀라스화물항공,5Y8711,ORD(시카고),05:45,22:45,:,화물,취소,기타(지연코드 외),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:43,06:38,여객,지연,,
아틀라스화물항공,5Y8795,JFK(뉴욕),06:05,22:05,:,,취소,기타(지연코드 외),
말린도항공,OD820,KUL(쿠알라룸푸르),06:05,06:22,06:15,여객,지연,항공기 연결(도착지연),
티웨이항공,TW192,DAD(다낭),06:05,06:31,06:25,여객,지연,,
진에어,LJ106,BKI(코타키나발루),06:15,07:01,06:52,여객,지연,"공항, 관제 사유 접속 지연",
진에어,LJ030,CRK(클라크 국제공항),06:25,06:46,06:41,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
말레이시아항공,MH066,KUL(쿠알라룸푸르),06:30,14:31,14:19,여객,지연,항공기 결함,
티웨이항공,TW118,HKG(홍콩),06:40,07:25,07:17,여객,지연,,
진에어,LJ722,MFM(마카오),06:40,07:12,07:04,여객,지연,항공기 결함,
에어서울,RS512,DAD(다낭),07:05,07:27,07:19,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,07:41,07:34,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ710,CEB(세부),07:10,07:39,07:32,여객,지연,ATFM(항공로 공표 수용능력 저하),
진에어,LJ028,CEB(세부),07:20,07:45,07:40,여객,지연,"공항, 관제 사유 접속 지연",
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:44,07:35,화물,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:30,08:39,08:29,여객,지연,,
