항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y555,JFK(뉴욕),00:05,00:25,00:25.1,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ247,ATL(애틀랜타),00:25,04:28,04:19,화물,지연,기상 사유 접속 지연,
티웨이항공,TW9670,TPE(타이완 타오위안 국제 공항),00:30,01:23,01:15,,지연,,
아시아나항공,OZ988D,PVG(푸동),00:50,01:15,01:05,화물,지연,기상 사유 접속 지연,
실크웨이웨스트항공,7L128,GYD(헤이다르 알리예프),01:00,12:41,12:31,화물,지연,항공기 연결(도착지연),
대한항공,KE350,PEN(페낭),01:00,16:46,16:35,화물,지연,,
아틀라스화물항공,5Y8103,ORD(시카고),01:50,04:20,04:13,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8065,ORD(시카고),02:05,08:42,08:25,화물,지연,항공기 연결(도착지연),
칼리타항공,K4527,HKG(홍콩),02:10,11:27,11:06,,지연,항공기 연결(도착지연),
카고룩스 이탈리아,C87117,MXP(밀라노),02:10,02:31,02:21,화물,지연,항공기 연결(도착지연),
칼리타항공,K4814,ORD(시카고),02:15,03:35,03:23,화물,지연,항공기 연결(도착지연),
제주항공,7C2306,MNL(마닐라),04:10,12:09,11:59,여객,지연,항공기 결함,
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,08:43,08:32,여객,지연,항공기 연결(도착지연),
스리랑칸항공,UL470,CMB(반다라나이케),04:55,06:39,06:26,여객,지연,기타(지연코드 외),
진에어,LJ008,CNX(치앙마이),04:55,05:16,05:10,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ322,CSX(창사(장사)),04:55,05:16,05:04,여객,지연,[기상]출발공항 제방빙(항공기),
티웨이항공,TW132,VTE(비엔티안),05:00,05:15,05:05,여객,지연,,
비엣젯항공,VJ880,DAD(다낭),05:05,05:24,05:12,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ211,SFO(샌프란시스코),05:30,05:56,05:46,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:39,06:30,여객,지연,,
대한항공,KE316,PVG(푸동),06:05,07:39,07:28,화물,지연,,
대한항공,KE476,SGN(호찌민),06:10,06:41,06:33,여객,지연,"대체품, 정비장비",
진에어,LJ030,CRK(클라크 국제공항),06:25,06:56,06:51,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
티웨이항공,TW118,HKG(홍콩),06:40,07:59,07:50,여객,지연,,
진에어,LJ722,MFM(마카오),06:40,07:19,07:14,여객,지연,기타(접속 관련),
아시아나항공,OZ736,SGN(호찌민),06:55,07:17,07:06,여객,지연,,
아틀라스화물항공,5Y8209,ORD(시카고),06:55,08:38,08:20,화물,지연,항공기 연결(도착지연),
에어서울,RS512,DAD(다낭),07:05,07:46,07:38,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,07:33,07:23,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ710,CEB(세부),07:10,07:35,07:21,여객,지연,,
진에어,LJ006,HKT(푸껫),07:15,07:41,07:36,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE690,PNH(프놈펜),07:20,07:43,07:31,여객,지연,,
에어서울,RS528,CXR(깜라인(나트랑)),07:25,09:34,09:24,여객,지연,정비 사유 접속 지연,
대한항공,KE8232,ORD(시카고),07:25,08:52,08:33,화물,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,08:16,08:08,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ285,SFO(샌프란시스코),07:45,16:16,16:07,화물,지연,기상 사유 접속 지연,
아시아나항공,OZ776,FRA(프랑크푸르트),07:50,10:28,10:12,화물,지연,기상 사유 접속 지연,
에티오피안항공,ET3640,OSL(오슬로),07:55,14:49,14:40,화물,지연,항공기 연결(도착지연),
진에어,LJ070,DAD(다낭),08:05,08:34,08:22,여객,지연,"공항, 관제 사유 접속 지연",
에어서울,RS530,CXR(깜라인(나트랑)),08:20,08:55,08:44,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,23:27,23:14,여객,지연,항공기 결함,
대한항공,KE214,LAX(로스앤젤레스),08:35,12:56,12:44,화물,지연,,
아시아나항공,OZ7443,BKK(수안나폼(방콕)),08:35,09:05,08:53,여객,지연,,
이스타항공,ZE596,DAD(다낭),08:40,09:23,09:13,여객,지연,항공기 연결(도착지연),
대한항공,KE320,CAN(광저우),08:45,13:41,13:31,화물,지연,,
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:32,09:22,여객,지연,,
아시아나항공,OZ754,SIN(싱가포르),08:55,09:22,09:10,여객,지연,,
터키항공,TK20,IST(이스탄불),08:55,09:15,09:04,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아틀라스화물항공,5Y8187,ORD(시카고),09:25,17:35,17:17,화물,지연,항공기 연결(도착지연),
대한항공,KE258,JFK(뉴욕),09:35,10:15,09:57,화물,지연,,
제주항공,7C2312,DLI(달랏),09:40,10:17,10:06,여객,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:25,10:14,여객,지연,,
아시아나항공,OZ9341,HAN(노이바이(하노이)),10:00,14:25,14:15,화물,지연,기상 사유 접속 지연,
중국센트럴항공,I98809,YNT(연대),10:05,10:55,10:55,화물,지연,화물 연결,
대한항공,KE362,HAN(노이바이(하노이)),10:10,12:38,12:18,화물,지연,,
아틀라스화물항공,5Y8691,JFK(뉴욕),10:10,20:54,20:46,화물,지연,항공기 연결(도착지연),
원통화물항공,YG9021,NGB(닝보),10:25,11:31,11:13,화물,지연,항공기 연결(도착지연),
천진에어라인,GS7993,TSN(천진),10:45,14:00,13:50,여객,지연,대체 항공기 부족,
산동항공,SC8001,TNA(지난),10:45,10:59,10:47,여객,지연,목적공항 제한사항(ATFM 외),
중국동방항공,MU5071,HGH(항저우),11:15,11:49,11:39,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
산동항공,SC4609,TAO(청도),11:20,12:00,11:50,여객,지연,[기상]출발공항 제방빙(항공기),
중국동방항공,MU5041,PVG(푸동),11:55,13:00,12:49,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE788,FUK(후쿠오카),12:00,12:19,12:11,여객,지연,,
대한항공,KE896,PVG(푸동),12:00,12:40,12:30,여객,지연,,
티웨이항공,TW608,TAO(청도),12:05,13:05,12:54,여객,지연,,
