항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:24,00:12,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE9204,LAX(로스앤젤레스),00:15,01:22,01:12,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8936,JFK(뉴욕),01:05,02:19,02:11,,지연,항공기 연결(도착지연),
아시아나항공,OZ384,SIN(싱가포르),03:10,04:31,04:22,화물,지연,항공기 연결(도착지연),
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),
제주항공,7C2306,MNL(마닐라),04:20,05:18,05:10,여객,지연,,
카고룩스 이탈리아,C87112,MXP(밀라노),04:20,07:25,07:18,화물,지연,항공기 연결(도착지연),
유나이티드항공,UA805,SFO(샌프란시스코),04:20,05:27,05:17,여객,지연,항공기 정비(계획되지 않은 정비),
베트남항공,VN440,CXR(깜라인(나트랑)),04:30,04:56,04:48,여객,지연,항공기 연결(도착지연),
피치항공,MM809,HND(하네다),04:40,05:43,05:34,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ880,DAD(다낭),05:00,05:31,05:20,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ223,JFK(뉴욕),05:10,07:06,06:56,여객,지연,,
미얀마 항공,UB8301,RGN(양곤),05:20,05:47,05:36,여객,지연,,
대한항공,KE086,JFK(뉴욕),05:20,06:30,06:24,여객,지연,기상 사유 접속 지연,
필리핀항공,PR466,MNL(마닐라),05:20,05:43,05:32,여객,지연,항공기 연결(도착지연),
에어서울,RS532,KLO(칼리보),05:40,06:41,06:31,여객,지연,,
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:22,06:12,여객,지연,항공기 연결(도착지연),
비엣젯항공,VJ864,SGN(호찌민),05:45,06:24,06:13,여객,지연,항공기 연결(도착지연),
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:07,06:54,여객,지연,항공기 연결(도착지연),
제주항공,7C2108,HKG(홍콩),06:00,06:34,06:23,여객,지연,,
비엣젯항공,VJ878,DAD(다낭),06:00,07:07,06:55,여객,지연,항공기 연결(도착지연),
대한항공,KE626,MNL(마닐라),06:15,06:28,06:19,여객,지연,기타(지연코드 외),
제주항공,7C4104,PQC(푸꾸옥),06:25,07:12,07:02,여객,지연,,
에어프레미아,YP602,BKK(수안나폼(방콕)),06:25,10:14,10:06,여객,지연,정비 사유 접속 지연,
티웨이항공,TW170,BKI(코타키나발루),06:30,06:52,06:42,여객,지연,,
