항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:22,00:15,여객,지연,항공기 연결(도착지연),NaN
카타르항공,QR8982,DOH(도하),00:35,00:55,00:47,화물,지연,항공기 연결(도착지연),NaN
산동항공,SC4619,TAO(청도),00:50,01:47,01:42,여객,지연,[기상]기타 기상 악화,NaN
산동항공,SC4621,TAO(청도),00:55,02:39,02:34,여객,지연,[기상]기타 기상 악화,NaN
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),01:00,15:20,15:08,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),01:10,01:28,01:20,화물,지연,NaN,NaN
산동항공,SC4617,TAO(청도),01:15,01:38,01:33,여객,지연,[기상]기타 기상 악화,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,01:57,01:52,여객,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
폴라에어카고,PO927,LAX(로스앤젤레스),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
캐세이퍼시픽항공,CX035,HKG(홍콩),04:15,04:54,04:47,화물,지연,항공기 정비(정비 스케줄 지연),NaN
아틀라스화물항공,5Y8196,JFK(뉴욕),04:25,12:46,12:32,NaN,지연,항공기 연결(도착지연),NaN
델타항공,DL27,ATL(애틀랜타),04:30,04:48,04:40,여객,지연,기타(화물 관련),NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:53,04:45,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE086,JFK(뉴욕),04:45,08:04,07:52,여객,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:01,04:53,여객,지연,NaN,NaN
아틀라스화물항공,5Y8107,ORD(시카고),04:55,05:53,05:46,화물,지연,항공기 연결(도착지연),NaN
에어프레미아,YP132,EWR(뉴어크 리버티 국제공항),04:55,09:19,09:13,여객,지연,정비 사유 접속 지연,NaN
아시아나항공,OZ2913,ORD(시카고),05:00,06:34,06:28,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:20,05:13,여객,지연,항공기 연결(도착지연),NaN
필리핀항공,PR466,MNL(마닐라),05:20,05:47,05:40,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:07,06:00,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:40,06:35,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ734,HAN(노이바이(하노이)),05:50,06:08,06:02,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:40,06:32,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4206,CNX(치앙마이),05:50,06:13,06:06,여객,지연,NaN,NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:28,06:19,여객,지연,항공기 연결(도착지연),NaN
칼리타항공,K4967,NGB(닝보),05:55,16:44,16:35,NaN,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,06:18,06:13,여객,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,07:35,07:26,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE626,MNL(마닐라),06:15,06:34,06:24,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ722,MFM(마카오),06:30,06:50,06:39,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ702,HKG(홍콩),06:30,07:20,07:11,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE616,CEB(세부),06:30,07:10,07:02,여객,지연,NaN,NaN
아시아나항공,OZ776,FRA(프랑크푸르트),06:30,07:14,07:09,화물,지연,NaN,NaN
베트남항공,VN408,SGN(호찌민),06:40,08:11,08:03,여객,지연,항공기 연결(도착지연),NaN
베트남항공,VN430,DAD(다낭),06:40,07:01,06:53,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE594,DAD(다낭),06:55,07:44,07:37,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2406,CEB(세부),06:55,07:12,07:03,여객,지연,NaN,NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:33,07:25,여객,지연,[기상]출발공항 지상조업(악기상),NaN
대한항공,KE690,PNH(프놈펜),07:00,07:32,07:23,여객,지연,NaN,NaN
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),07:05,07:51,07:39,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,08:03,07:56,여객,지연,NaN,NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:15,08:25,08:17,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,08:17,08:10,여객,지연,NaN,NaN
아시아나항공,OZ948,PVG(푸동),07:25,08:52,08:40,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4867,EHU(어저우화후),07:25,08:18,08:11,NaN,지연,항공기 연결(도착지연),NaN
진에어,LJ088,CXR(깜라인(나트랑)),07:30,07:53,07:47,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW118,HKG(홍콩),07:30,08:14,08:07,여객,지연,NaN,NaN
제주항공,7C2408,CEB(세부),07:40,08:15,08:08,여객,지연,NaN,NaN
아시아나항공,OZ578,ALA(알마티),07:40,08:31,08:23,여객,지연,NaN,NaN
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:32,08:19,화물,지연,NaN,NaN
아틀라스화물항공,5Y8254,ORD(시카고),07:50,08:11,08:02,화물,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:39,08:24,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:51,08:42,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE468,CXR(깜라인(나트랑)),07:55,08:07,07:59,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
이스타항공,ZE562,CXR(깜라인(나트랑)),07:55,09:37,09:29,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE488,PQC(푸꾸옥),08:00,09:21,09:12,여객,지연,기타(접속 관련),NaN
진에어,LJ082,DAD(다낭),08:00,09:19,09:09,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2904,DAD(다낭),08:05,09:31,09:23,여객,지연,NaN,NaN
에어서울,RS530,CXR(깜라인(나트랑)),08:10,09:54,09:46,여객,지연,NaN,NaN
진에어,LJ134,BKI(코타키나발루),08:20,08:46,08:34,여객,지연,"공항, 관제 사유 접속 지연",NaN
진에어,LJ002,BKK(수안나폼(방콕)),08:25,09:12,09:00,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE320,CAN(광저우),08:25,09:32,09:20,화물,지연,NaN,NaN
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,08:48,08:37,여객,지연,"탑승(승객 불일치, 승객 수속오류, 수속 완료된 승객 소재불명)",NaN
폴라에어카고,PO325,LAX(로스앤젤레스),08:35,21:35,:,화물,취소,기타(지연코드 외),NaN
티웨이항공,TW128,DAD(다낭),08:35,10:03,09:54,여객,지연,NaN,NaN
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,10:27,10:20,여객,지연,NaN,NaN
터키항공,TK20,IST(이스탄불),08:45,09:34,09:27,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ742,BKK(수안나폼(방콕)),08:50,09:48,09:37,여객,지연,NaN,NaN
유피에스화물항공,5X11,SDF(루이즈빌),08:55,09:30,09:15,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
페덱스화물항공,FX5434,MEM(멤피스),08:55,09:19,09:02,화물,지연,"ATFM(관제, 인접국가 수용능력 저하)",NaN
티웨이항공,TW102,BKK(수안나폼(방콕)),08:55,09:50,09:42,여객,지연,NaN,NaN
제주항공,7C2206,BKK(수안나폼(방콕)),09:20,10:36,10:27,여객,지연,NaN,NaN
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:35,10:21,10:12,여객,지연,NaN,NaN
마스에어,M73228,WUX(수난 슈오팡 국제공항),09:40,23:25,23:06,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ862,SGN(호찌민),09:40,10:33,10:24,여객,지연,항공기 연결(도착지연),NaN
에어아스타나항공,KC909,ALA(알마티),09:40,11:30,11:24,여객,지연,항공기 교체(기술적 결함),NaN
제주항공,7C4908,CXR(깜라인(나트랑)),09:40,10:14,10:06,여객,지연,NaN,NaN
아시아나항공,OZ398,SIN(싱가포르),09:55,11:51,11:45,화물,지연,정비 사유 접속 지연,NaN
독일항공,LH712,FRA(프랑크푸르트),09:55,10:21,10:14,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C4910,CXR(깜라인(나트랑)),10:20,10:39,10:30,여객,지연,NaN,NaN
아틀라스화물항공,5Y8126,LAX(로스앤젤레스),10:25,12:09,12:02,화물,지연,항공기 연결(도착지연),NaN
천진항공화물,HT3843,LYI(린이),10:30,11:44,11:39,화물,지연,화물 연결,NaN
칼리타항공,K4626,LAX(로스앤젤레스),10:30,11:24,11:14,화물,지연,NaN,NaN
에어인천,KJ5144,HAN(노이바이(하노이)),10:35,10:58,10:51,화물,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ5323,VCE(베니스),10:40,11:00,10:52,여객,지연,NaN,NaN
진에어,LJ262,FUK(후쿠오카),10:55,11:47,11:37,여객,지연,"공항, 관제 사유 접속 지연",NaN
원통화물항공,YG9051,WNZ(원저우),10:55,:,:,화물,취소,기타(항공기 정비 관련),NaN
아시아나항공,OZ115,KIX(간사이),11:00,11:27,11:17,여객,지연,NaN,NaN
에바항공,BR170,TPE(타이완 타오위안 국제 공항),11:00,11:17,11:10,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8468,JFK(뉴욕),11:00,13:36,13:29,화물,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X64,ANC(앵커리지),11:15,12:06,11:58,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
