항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y555,JFK(뉴욕),00:05,01:22,01:06,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8645,ORD(시카고),00:05,20:05,:,화물,취소,기타(지연코드 외),
아틀라스화물항공,5Y654,HKG(홍콩),00:15,00:53,00:35,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ986,YNT(연대),00:15,00:49,00:31,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:00,00:48,여객,지연,항공기 연결(도착지연),
에어로로직,3S580,LEJ(라이프치히),01:10,01:32,01:14,화물,지연,,
에티오피안항공,ET673,NRT(도쿄/나리타),01:50,02:14,02:02,,지연,항공기 연결(도착지연),
대한항공,KE8288,ORD(시카고),01:55,03:03,02:46,화물,지연,,
아시아나항공,OZ988,PVG(푸동),02:15,03:22,03:04,화물,지연,정비 사유 접속 지연,
중국화물항공,CK257,PVG(푸동),02:20,04:04,03:53,화물,지연,항공기 연결(도착지연),
터키항공,TK6544,IST(이스탄불),02:20,06:52,06:41,화물,지연,항공기 연결(도착지연),
대한항공,KE554D,KIX(간사이),04:15,04:40,04:28,화물,지연,기타(접속 관련),
폴라에어카고,PO224,CVG(신시내티),04:20,20:20,:,화물,취소,기타(지연코드 외),
이스타항공,ZE884,TPE(타이완 타오위안 국제 공항),04:50,05:18,05:09,여객,지연,항공기 연결(도착지연),
폴라에어카고,PO927,LAX(로스앤젤레스),05:25,20:25,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ734,HAN(노이바이(하노이)),05:45,06:00,05:46,여객,지연,,
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:54,06:43,여객,지연,,
아시아나항공,OZ588,BRU(브뤼셀),05:55,09:31,09:22,화물,지연,정비 사유 접속 지연,
티웨이항공,TW192,DAD(다낭),06:05,06:08,05:58,여객,지연,,
티웨이항공,TW308,SPN(사이판),06:10,06:43,06:35,여객,지연,,
진에어,LJ030,CRK(클라크 국제공항),06:25,06:59,06:53,여객,지연,기타(접속 관련),
대한항공,KE262,SEA(시애틀),06:25,08:50,08:40,화물,지연,기타(접속 관련),
대한항공,KE180,HKG(홍콩),06:35,06:55,06:49,여객,지연,,
제주항공,7C3105,GUM(괌),06:40,07:11,07:01,여객,지연,,
티웨이항공,TW118,HKG(홍콩),06:40,08:08,08:00,여객,지연,,
아시아나항공,OZ6043,MEL(멜버른),06:40,07:30,07:16,여객,지연,,
아메리제트,M61030,RFD(시카고 록퍼드 국제공항),07:00,:,:,화물,취소,기타(접속 관련),
아시아나항공,OZ736,SGN(호찌민),07:00,07:17,07:05,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,07:36,07:24,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,07:45,07:35,여객,지연,항공기 연결(도착지연),
진에어,LJ722,MFM(마카오),07:10,07:26,07:21,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ710,CEB(세부),07:10,07:39,07:27,여객,지연,,
대한항공,KE468,CXR(깜라인(나트랑)),07:20,07:49,07:38,여객,지연,"출입국, 세관, 검역(CIQ)",
대한항공,KE690,PNH(프놈펜),07:20,07:39,07:32,여객,지연,,
페덱스화물항공,FX5926,MEM(멤피스),07:20,07:59,07:50,화물,지연,기타(화물 관련),
진에어,LJ028,CEB(세부),07:20,08:08,08:03,여객,지연,기타(접속 관련),
에어서울,RS528,CXR(깜라인(나트랑)),07:25,08:06,07:55,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:30,08:24,08:09,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,09:06,08:57,여객,지연,항공기 연결(도착지연),
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,07:57,07:46,여객,지연,,
티웨이항공,TW176,CEB(세부),07:50,08:19,08:11,여객,지연,,
유피에스화물항공,5X11,SDF(루이즈빌),07:50,08:46,08:26,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ960,HAN(노이바이(하노이)),07:55,08:59,08:47,여객,지연,항공기 연결(도착지연),
진에어,LJ070,DAD(다낭),08:05,08:54,08:43,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C4410,TAG(팡라로),08:20,08:51,08:39,여객,지연,,
제주항공,7C2804,HAN(노이바이(하노이)),08:20,12:35,12:25,여객,지연,항공기 정비(계획되지 않은 정비),
티웨이항공,TW9306,GUM(괌),08:20,08:43,08:31,여객,지연,,
제주항공,7C2904,DAD(다낭),08:25,08:46,08:35,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,08:49,08:37,여객,지연,,
제주항공,7C3403,SPN(사이판),08:35,08:55,08:45,여객,지연,,
대한항공,KE336,PVG(푸동),08:35,11:38,11:27,화물,지연,기타(접속 관련),
아시아나항공,OZ7443,BKK(수안나폼(방콕)),08:35,09:08,08:54,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE214,LAX(로스앤젤레스),08:35,09:59,09:50,화물,지연,,
칼리타항공,K4969,NGB(닝보),08:45,09:10,09:00,,지연,,
대한항공,KE320,CAN(광저우),08:45,09:16,08:58,화물,지연,,
대한항공,KE674,BKK(수안나폼(방콕)),08:55,09:16,09:06,여객,지연,,
터키항공,TK20,IST(이스탄불),08:55,09:15,09:04,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
제주항공,7C2472,CEB(세부),09:10,09:30,09:20,여객,지연,,
에어인천,KJ212,CTU(청두(성도)),09:10,09:31,09:11,화물,지연,"공항, 관제 사유 접속 지연",
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:20,09:42,09:27,여객,지연,,
에어부산,BX788,CXR(깜라인(나트랑)),09:30,09:46,09:35,여객,지연,,
제주항공,7C4908,CXR(깜라인(나트랑)),09:45,09:57,09:46,여객,지연,,
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,11:03,10:50,여객,지연,,
대한항공,KE362,HAN(노이바이(하노이)),10:10,10:32,10:21,화물,지연,,
원통화물항공,YG9021,NGB(닝보),10:25,11:24,11:12,화물,지연,항공기 연결(도착지연),
에바항공,BR170,TPE(타이완 타오위안 국제 공항),10:30,10:51,10:39,여객,지연,항공기 연결(도착지연),
페덱스화물항공,FX5434,MEM(멤피스),10:30,11:12,11:02,화물,지연,[기상]기타 기상 악화,
독일항공,LH712,FRA(프랑크푸르트),10:40,11:09,10:59,여객,지연,항공기 연결(도착지연),
롱하오 항공,GI4039,WEH(위해),10:50,11:28,11:19,화물,지연,기타(화물 관련),
진에어,LJ362,KKJ(기타규슈),10:55,11:12,11:07,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ115,KIX(간사이),11:00,11:16,11:04,여객,지연,[기상]항공로 또는 대체공항,
아시아나항공,OZ368,PVG(푸동),11:20,11:47,11:37,여객,지연,ATFM(항공로 공표 수용능력 저하),
북경수도항공,JD377,TAO(청도),11:20,12:13,12:02,여객,지연,항공기 연결(도착지연),
중화항공,CI160,TPE(타이완 타오위안 국제 공항),11:20,11:32,11:27,여객,지연,항공기 연결(도착지연),
타이에어아시아엑스,XJ700,BKK(수안나폼(방콕)),11:20,11:35,11:25,여객,지연,항공기 연결(도착지연),
에어부산,BX155,FUK(후쿠오카),11:25,11:53,11:42,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
대한항공,KE744,NGO(나고야),11:25,11:48,11:39,여객,지연,,
아틀라스화물항공,5Y8185,ORD(시카고),11:25,13:23,13:16,화물,지연,항공기 연결(도착지연),
제주항공,7C1407,FUK(후쿠오카),11:30,11:48,11:36,여객,지연,,
아시아나항공,OZ970,HKG(홍콩),11:35,17:42,17:33,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ107,NRT(도쿄/나리타),11:40,12:09,12:00,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
유피에스화물항공,5X64,ANC(앵커리지),11:45,12:40,12:28,화물,지연,화물 연결,
에어서울,RS712,KIX(간사이),11:55,12:20,12:10,여객,지연,,
대한항공,KE896,PVG(푸동),12:00,12:20,12:11,여객,지연,,
대한항공,KE788,FUK(후쿠오카),12:00,12:21,12:15,여객,지연,,
대한항공,KE706,NRT(도쿄/나리타),12:00,12:20,12:12,여객,지연,기타(지연코드 외),
폴라에어카고,PO947,CVG(신시내티),12:05,12:28,12:19,화물,지연,,
중국동방항공,MU2033,TAO(청도),12:15,12:37,12:26,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
제주항공,7C1509,HIJ(히로시마),12:20,12:42,12:32,여객,지연,,
핀란드항공,AY41,HEL(헬싱키),12:20,12:40,12:28,여객,지연,항공기 연결(도착지연),
중국국제항공,CA139,HGH(항저우),12:30,12:54,12:44,여객,지연,"공항, 관제 사유 접속 지연",
대한항공,KE284,ORD(시카고),12:30,16:26,16:16,화물,지연,기타(접속 관련),
진에어,LJ322,NGO(나고야),12:30,13:07,12:57,여객,지연,기타(접속 관련),
아시아나항공,OZ932,HAN(노이바이(하노이)),12:45,19:18,19:09,화물,지연,정비 사유 접속 지연,
폴라에어카고,PO213,CVG(신시내티),12:45,22:45,:,화물,취소,기타(지연코드 외),
아시아나항공,OZ111,KIX(간사이),12:50,13:25,13:10,여객,지연,,
진에어,LJ234,KIX(간사이),13:10,13:28,13:18,여객,지연,위탁수화물처리(분류 등),
아시아나항공,OZ121,NGO(나고야),13:10,13:28,13:14,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ302,DLC(대련),13:15,13:54,13:42,여객,지연,,
대한항공,KE772,OKJ(오카야마),13:15,13:53,13:44,여객,지연,,
대한항공,KE9786,KOJ(가고시마),13:25,13:44,13:33,여객,지연,,
대한항공,KE846,TAO(청도),13:25,14:22,14:16,여객,지연,,
이스타항공,ZE642,FUK(후쿠오카),13:30,14:13,14:05,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ332,PEK(베이징),13:45,14:28,14:14,여객,지연,,
제주항공,7C1301,KIX(간사이),13:50,14:09,13:58,여객,지연,,
티웨이항공,TW292,FUK(후쿠오카),13:50,14:15,14:08,여객,지연,,
에어부산,BX163,NRT(도쿄/나리타),13:50,14:13,14:01,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
캐세이퍼시픽항공,CX410,HKG(홍콩),13:55,14:38,14:27,여객,지연,항공기 정비(계획되지 않은 정비),
아시아나항공,OZ542,FRA(프랑크푸르트),13:55,14:16,14:02,여객,지연,[기상]항공로 또는 대체공항,
심천항공,ZH9033,SZX(선전(심천)),13:55,14:21,14:11,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C8502,WEH(위해),14:00,14:34,14:21,여객,지연,,
에어서울,RS706,NRT(도쿄/나리타),14:05,15:09,15:00,여객,지연,,
제주항공,7C1903,CTS(삿포로),14:15,14:41,14:32,여객,지연,,
제주항공,7C1401,FUK(후쿠오카),14:20,14:55,14:44,여객,지연,,
이스타항공,ZE602,NRT(도쿄/나리타),14:30,14:51,14:43,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ304,CGQ(장춘),14:30,14:57,14:45,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
아시아나항공,OZ362,PVG(푸동),14:30,14:50,14:39,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
에어프레미아,YP732,NRT(도쿄/나리타),14:45,15:02,14:49,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ352,YNJ(연길),14:45,15:04,14:50,여객,지연,,
롱하오 항공,GI4203,WEH(위해),14:50,:,:,화물,취소,기타(화물 관련),
에어부산,BX157,FUK(후쿠오카),14:50,15:16,15:04,여객,지연,,
중국동방항공,MU267,YNT(연대),14:55,15:44,15:33,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
제주항공,7C9304,YNT(연대),14:55,16:38,16:27,화물,지연,,
대한항공,KE946,FRA(프랑크푸르트),15:00,15:20,15:11,여객,지연,,
아시아나항공,OZ502,CDG(파리),15:00,15:42,15:30,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE792,FUK(후쿠오카),15:10,15:37,15:27,여객,지연,,
대한항공,KE538,FRA(프랑크푸르트),15:30,15:49,15:39,화물,지연,,
에어프레미아,YP5246,BCN(바르셀로나),15:30,16:21,16:12,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE926,AMS(암스테르담),15:35,16:09,15:59,여객,지연,,
에어인천,KJ232,YNT(연대),15:40,15:58,15:47,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
에어서울,RS702,NRT(도쿄/나리타),15:45,19:36,19:25,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
에티오피안항공,ET672,ADD(아디스아바바),15:45,16:19,16:05,여객,지연,항공기 연결(도착지연),
진에어,LJ732,TPE(타이완 타오위안 국제 공항),16:00,16:26,16:19,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C1601,NGO(나고야),16:00,16:29,16:22,여객,지연,,
아시아나항공,OZ173,CTS(삿포로),16:00,16:57,16:48,여객,지연,,
대한항공,KE382,SIN(싱가포르),16:05,16:43,16:34,화물,지연,,
대한항공,KE908,LHR(런던히드로),16:05,16:45,16:33,여객,지연,기타(지연코드 외),
에어인천,KJ234,YNT(연대),16:10,16:55,16:44,화물,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
유나이티드항공,UA893,SFO(샌프란시스코),16:15,17:56,17:46,여객,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE138,WUH(우한),16:25,16:51,16:42,여객,지연,,
네덜란드항공,KL855,AMS(암스테르담),16:25,16:47,16:40,여객,지연,,
대한항공,KE8916,BCN(바르셀로나),16:30,17:25,17:15,여객,지연,기타(지연코드 외),
대한항공,KE038,ORD(시카고),16:30,17:00,16:52,여객,지연,,
대한항공,KE032,DFW(댈러스),16:30,17:06,16:59,여객,지연,,
아시아나항공,OZ702,MNL(마닐라),16:40,17:07,16:57,여객,지연,항공기 연결(도착지연),
제주항공,7C1105,NRT(도쿄/나리타),16:45,17:03,16:54,여객,지연,,
티웨이항공,TW116,HKG(홍콩),16:45,17:35,17:23,여객,지연,,
아시아나항공,OZ370,CAN(광저우),16:50,17:16,17:07,여객,지연,항공기 연결(도착지연),
에미레이트항공,EK322,DXB(두바이),16:50,17:15,17:02,여객,지연,"공항시설(주기장 부족, 혼잡 등)",
대한항공,KE704,NRT(도쿄/나리타),16:50,17:25,17:16,여객,지연,,
대한항공,KE820,CSX(창사(장사)),17:00,17:41,17:31,여객,지연,,
대한항공,KE932,FCO(로마),17:00,17:31,17:09,여객,지연,기타(지연코드 외),
제주항공,7C2602,TPE(타이완 타오위안 국제 공항),17:00,17:23,17:13,여객,지연,,
대한항공,KE902,CDG(파리),17:05,17:27,17:20,여객,지연,,
대한항공,KE766,CTS(삿포로),17:15,18:04,17:57,여객,지연,,
대한항공,KE1422,PUS(김해),17:20,17:41,17:33,여객,지연,,
대한항공,KE036,ATL(애틀랜타),17:25,18:09,17:59,여객,지연,,
대한항공,KE866,CAN(광저우),17:25,17:58,17:48,여객,지연,,
에어서울,RS9002,CJU(제주),17:30,18:48,18:37,,지연,,
아시아나항공,OZ201,LAX(로스앤젤레스),17:30,17:54,17:44,여객,지연,[기상]항공로 또는 대체공항,
대한항공,KE024,SFO(샌프란시스코),17:30,18:37,18:30,여객,지연,,
대한항공,KE844,TAO(청도),17:35,18:12,17:59,여객,지연,ATFM(항공로 공표 수용능력 저하),
티웨이항공,TW252,CTS(삿포로),17:35,18:03,17:51,여객,지연,,
에어서울,RS746,YGJ(요나고),17:40,18:16,18:05,여객,지연,,
대한항공,KE094,IAD(워싱톤),17:50,18:13,18:03,여객,지연,,
에어서울,RS714,KIX(간사이),17:55,19:33,19:21,여객,지연,,
에미레이트항공,EK324,DXB(두바이),18:05,18:20,18:08,여객,지연,"ATFM(관제, 인접국가 수용능력 저하)",
아시아나항공,OZ350,NKG(남경),18:10,18:37,18:23,여객,지연,,
티웨이항공,TW214,NRT(도쿄/나리타),18:15,18:43,18:35,여객,지연,,
진에어,LJ212,NRT(도쿄/나리타),18:15,18:17,18:11,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE914,MAD(마드리드),18:15,18:41,18:29,여객,지연,,
대한항공,KE442,HAN(노이바이(하노이)),18:25,19:05,18:27,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
캐나다항공,AC061,YYZ(토론토),18:25,19:00,18:50,여객,지연,초과판매(예약오류),
에어서울,RS724,FUK(후쿠오카),18:35,20:15,20:04,여객,지연,,
에바항공,BR160,TPE(타이완 타오위안 국제 공항),18:45,19:37,19:27,여객,지연,항공기 연결(도착지연),
대한항공,KE8250,JFK(뉴욕),18:50,19:40,19:29,화물,지연,,
아시아나항공,OZ113,KIX(간사이),19:05,19:26,19:11,여객,지연,,
진에어,LJ242,KIX(간사이),19:10,19:31,19:23,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
제주항공,7C1901,CTS(삿포로),19:10,20:41,20:33,여객,지연,,
제주항공,7C1403,FUK(후쿠오카),19:20,19:53,19:43,여객,지연,,
아시아나항공,OZ366,PVG(푸동),19:20,20:21,20:09,여객,지연,,
필리핀항공,PR468,MNL(마닐라),19:30,20:26,20:16,여객,지연,항공기 연결(도착지연),
티웨이항공,TW286,KIX(간사이),19:30,19:47,19:37,여객,지연,,
대한항공,KE834,SHE(심양),19:40,19:58,19:51,여객,지연,,
대한항공,KE712,NRT(도쿄/나리타),19:50,20:04,19:57,여객,지연,,
중화항공,CI162,TPE(타이완 타오위안 국제 공항),19:55,20:16,19:59,여객,지연,항공기 연결(도착지연),
제주항공,7C1603,NGO(나고야),20:00,20:32,20:21,여객,지연,,
에어서울,RS716,KIX(간사이),20:05,23:47,23:39,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
페덱스화물항공,FX5924,OAK(오클랜드),20:10,20:31,20:21,화물,지연,[기상]기타 기상 악화,
대한항공,KE770,CTS(삿포로),20:15,23:24,23:16,여객,지연,[기상]출발공항 시정 악화(운고 포함),
대한항공,KE726,KIX(간사이),20:15,20:44,20:36,여객,지연,,
제주항공,7C1405,FUK(후쿠오카),20:15,20:41,20:32,여객,지연,,
아시아나항공,OZ123,NGO(나고야),20:30,20:47,20:38,여객,지연,,
에어부산,BX187,CTS(삿포로),20:30,22:39,22:24,여객,지연,[기상]출발공항 제방빙(항공기),
제주항공,7C3101,GUM(괌),20:35,20:52,20:43,여객,지연,,
대한항공,KE504,LHR(런던히드로),20:35,20:56,20:45,화물,지연,,
산동항공,SC7683,YNT(연대),20:45,21:01,20:50,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
진에어,LJ304,CTS(삿포로),20:50,21:53,21:45,여객,지연,"공항, 관제 사유 접속 지연",
에어부산,BX165,NRT(도쿄/나리타),21:00,21:29,21:17,여객,지연,공표된 최소지상시간(GT) 대비 운항스케줄 상 GT 부족,
제주항공,7C1103,NRT(도쿄/나리타),21:05,21:24,21:13,여객,지연,,
제주항공,7C2902,DAD(다낭),21:05,21:25,21:15,여객,지연,,
홍콩익스프레스,UO626,HKG(홍콩),21:05,21:21,21:09,여객,지연,항공기 연결(도착지연),
산동항공,SC4619,TAO(청도),21:10,21:34,21:23,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",
대한항공,KE554,KIX(간사이),21:15,22:46,22:36,화물,지연,기타(접속 관련),
심천항공,ZH9037,SZX(선전(심천)),21:25,21:57,21:47,여객,지연,"공항, 관제 사유 접속 지연",
이스타항공,ZE604,NRT(도쿄/나리타),21:35,22:02,21:53,여객,지연,ATFM(항공로 공표 수용능력 저하),
아시아나항공,OZ135,FUK(후쿠오카),22:00,22:18,22:08,여객,지연,,
폴라에어카고,PO327,CVG(신시내티),22:05,:,:,화물,취소,기타(지연코드 외),
칼리타항공,K4858,CVG(신시내티),22:35,22:57,22:47,화물,지연,항공기 연결(도착지연),
세부퍼시픽항공,5J188,MNL(마닐라),23:10,23:28,23:20,여객,지연,,
에티오피안항공,ET673,NRT(도쿄/나리타),23:10,23:40,23:32,여객,지연,항공기 연결(도착지연),
타이에어아시아엑스,XJ708,BKK(수안나폼(방콕)),23:20,23:44,23:35,여객,지연,항공기 연결(도착지연),
