항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:26,00:21,여객,지연,항공기 연결(도착지연),NaN
세부퍼시픽항공,5J188,MNL(마닐라),00:05,00:36,00:26,여객,지연,항공기 정비(계획되지 않은 정비),NaN
타이에어아시아엑스,XJ702,BKK(수안나폼(방콕)),00:10,00:24,00:12,여객,지연,[기상]기타 기상 악화,NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,02:18,02:08,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ247,ATL(애틀랜타),01:40,04:12,04:00,화물,지연,정비 사유 접속 지연,NaN
아틀라스화물항공,5Y8948,XMN(샤먼 가오치 국제공항),02:05,02:36,02:19,NaN,지연,NaN,NaN
칼리타항공,K4818,ORD(시카고),02:30,03:47,03:31,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8472,MIA(마이애미),03:25,04:27,04:20,NaN,지연,항공기 연결(도착지연),NaN
유피에스화물항공,5X175,CGO(정저우),03:40,04:05,03:54,화물,지연,"공항, 관제 사유 접속 지연",NaN
아시아나항공,OZ384,SIN(싱가포르),03:45,05:34,05:24,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,05:05,04:53,여객,지연,항공기 연결(도착지연),NaN
카고룩스 이탈리아,C87112,MXP(밀라노),04:20,09:13,08:52,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:10,05:00,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:20,05:10,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE658,BKK(수안나폼(방콕)),05:05,05:22,05:14,여객,지연,NaN,NaN
대한항공,KE006,LAS(라스베이거스),05:20,19:12,19:02,여객,지연,항공기 정비(계획되지 않은 정비),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:10,05:58,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:37,06:26,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ7583,DAD(다낭),05:45,06:18,06:10,여객,지연,[기상]항공로 또는 대체공항,NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:30,06:20,여객,지연,"운항통제(항로변경, 회항, 항공기 교체)",NaN
에어서울,RS582,TAG(팡라로),05:50,06:07,05:56,여객,지연,NaN,NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,07:07,06:56,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE644,SIN(싱가포르),06:00,06:25,06:17,여객,지연,NaN,NaN
대한항공,KE170,MFM(마카오),06:00,06:34,06:23,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:50,06:39,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,06:17,06:08,여객,지연,NaN,NaN
에어부산,BX748,BKK(수안나폼(방콕)),06:05,06:22,06:11,여객,지연,NaN,NaN
