항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아틀라스화물항공,5Y8474,JFK(뉴욕),00:15,22:15,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8081,KWI(쿠웨이트),01:30,02:11,02:03,NaN,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9185,ORD(시카고),02:00,02:16,:,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ948,PVG(푸동),02:00,03:53,:,화물,지연,NaN,NaN
칼리타항공,K4612,CVG(신시내티),02:05,20:58,20:46,화물,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,04:25,:,여객,지연,NaN,NaN
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,05:43,05:37,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,04:57,04:51,여객,지연,NaN,NaN
델타항공,DL27,ATL(애틀랜타),04:30,04:54,04:46,여객,지연,항공기 정비(계획되지 않은 정비),NaN
피치항공,MM809,HND(하네다),04:40,05:16,05:12,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:22,:,여객,지연,NaN,NaN
아시아나항공,OZ704,MNL(마닐라),04:50,05:15,05:03,여객,지연,NaN,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,06:29,06:24,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ132,BKI(코타키나발루),05:10,07:53,:,여객,지연,NaN,NaN
대한항공,KE488,PQC(푸꾸옥),05:20,05:57,05:50,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
대한항공,KE462,DAD(다낭),05:30,06:00,:,여객,지연,"공항, 관제 사유 접속 지연",NaN
카고룩스항공,CV7223,LUX(룩셈부르크 핀델 공항),05:30,14:34,14:27,화물,지연,항공기 연결(도착지연),NaN
