항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
비엣젯항공,VJ944,DLI(달랏),00:05,00:30,00:30.1,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y555,JFK(뉴욕),00:05,15:00,14:50,화물,지연,항공기 연결(도착지연),
내셔널 항공,N8591,HKG(홍콩),00:25,19:00,18:49,,지연,항공기 정비(계획되지 않은 정비),
아시아나항공,OZ247,ATL(애틀랜타),00:25,13:52,13:43,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,03:10,03:02,여객,지연,항공기 연결(도착지연),
실크웨이웨스트항공,7L128,GYD(헤이다르 알리예프),01:00,15:51,15:41,화물,지연,항공기 연결(도착지연),
대한항공,KE350,PEN(페낭),01:00,01:17,01:08,화물,지연,,
카고룩스 이탈리아,C87117,MXP(밀라노),02:10,02:49,02:39,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y9460,RZE(제슈프 야시온카 국제공항),02:45,21:45,:,,취소,기타(지연코드 외),
유피에스화물항공,5X37,SDF(루이즈빌),04:30,04:51,04:41,화물,지연,항공기 연결(도착지연),
스리랑칸항공,UL470,CMB(반다라나이케),04:55,09:41,09:29,여객,지연,항공기 정비(정비 스케줄 지연),
티웨이항공,TW132,VTE(비엔티안),05:00,06:25,06:16,여객,지연,,
아시아나항공,OZ211,SFO(샌프란시스코),05:30,11:36,11:26,여객,지연,항공기 정비(계획되지 않은 정비),
티웨이항공,TW158,CXR(깜라인(나트랑)),05:50,06:40,06:29,여객,지연,,
폴라에어카고,PO9698,LAX(로스앤젤레스),05:55,06:31,06:22,화물,지연,항공기 연결(도착지연),
비엣젯항공,VJ878,DAD(다낭),06:00,06:22,06:11,여객,지연,항공기 연결(도착지연),
말린도항공,OD820,KUL(쿠알라룸푸르),06:05,06:36,06:26,여객,지연,항공기 연결(도착지연),
진에어,LJ030,CRK(클라크 국제공항),06:25,06:49,06:41,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW118,HKG(홍콩),06:40,07:14,07:03,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,07:42,07:31,여객,지연,,
이스타항공,ZE594,DAD(다낭),07:10,08:56,08:47,여객,지연,항공기 연결(도착지연),
진에어,LJ028,CEB(세부),07:20,07:33,07:21,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE690,PNH(프놈펜),07:20,07:37,07:29,여객,지연,,
이스타항공,ZE562,CXR(깜라인(나트랑)),07:30,09:26,09:14,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ740,PNH(프놈펜),07:30,07:46,07:34,여객,지연,,
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:40,08:06,07:57,여객,지연,,
대한항공,KE992,TAS(타슈켄트),07:40,08:21,08:11,여객,지연,,
아시아나항공,OZ285,SFO(샌프란시스코),07:45,23:20,23:11,화물,지연,정비 사유 접속 지연,
아시아나항공,OZ776,FRA(프랑크푸르트),07:50,13:56,13:47,화물,지연,정비 사유 접속 지연,
에티오피안항공,ET3640,OSL(오슬로),07:55,12:14,12:05,화물,지연,,
옴니 에어 인터내셔널,OY582,ANC(앵커리지),08:10,08:15,08:04,,지연,,
옴니 에어 인터내셔널,OY582,ANC(앵커리지),08:10,08:15,08:04,,지연,,
제주항공,7C2904,DAD(다낭),08:25,08:46,08:33,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:25,09:22,09:11,여객,지연,,
대한항공,KE654,BKK(수안나폼(방콕)),08:30,08:49,08:39,여객,지연,,
대한항공,KE214,LAX(로스앤젤레스),08:35,11:57,11:48,화물,지연,기타(접속 관련),
아시아나항공,OZ7443,BKK(수안나폼(방콕)),08:35,09:08,08:54,여객,지연,,
아시아나항공,OZ988,PVG(푸동),08:40,09:22,09:06,화물,지연,항공기 연결(도착지연),
이스타항공,ZE596,DAD(다낭),08:40,09:12,09:02,여객,지연,항공기 연결(도착지연),
대한항공,KE320,CAN(광저우),08:45,14:29,14:18,화물,지연,기타(접속 관련),
티웨이항공,TW102,BKK(수안나폼(방콕)),08:50,09:27,09:16,여객,지연,,
대한항공,KE8316,PVG(푸동),08:50,13:09,12:58,화물,지연,기타(접속 관련),
터키항공,TK20,IST(이스탄불),08:55,10:15,10:05,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ754,SIN(싱가포르),08:55,09:14,09:00,여객,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8187,ORD(시카고),09:05,09:54,09:37,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ744,BKK(수안나폼(방콕)),09:20,09:41,09:27,여객,지연,,
중국센트럴항공,I98809,YNT(연대),09:25,09:58,09:42,화물,지연,화물 연결,
대한항공,KE258,JFK(뉴욕),09:35,12:05,11:54,화물,지연,"공항, 관제 사유 접속 지연",
제주항공,7C2206,BKK(수안나폼(방콕)),10:00,10:12,10:02,여객,지연,,
원통화물항공,YG9021,NGB(닝보),10:25,11:06,10:56,화물,지연,항공기 연결(도착지연),
