항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
에어아시아버하드,AK1623,BKI(코타키나발루),00:05,00:28,00:17,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
말레이시아항공,MH038,KUL(쿠알라룸푸르),00:05,00:23,00:11,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8468,JFK(뉴욕),00:05,00:22,00:14,화물,지연,항공기 연결(도착지연),NaN
폴라에어카고,PO963,CVG(신시내티),00:35,20:35,:,화물,취소,기타(지연코드 외),NaN
아틀라스화물항공,5Y8240,JFK(뉴욕),00:35,00:54,00:47,NaN,지연,항공기 연결(도착지연),NaN
대한항공,KE854,PEK(베이징),00:45,02:27,02:20,여객,지연,[기상]기타 기상 악화,NaN
카고룩스항공,CV9005,LUX(룩셈부르크 핀델 공항),01:15,03:30,03:21,화물,지연,항공기 연결(도착지연),NaN
칼리타항공,K4632,CVG(신시내티),01:20,01:46,01:38,화물,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ978,PQC(푸꾸옥),01:25,02:15,02:06,여객,지연,항공기 연결(도착지연),NaN
이스타항공,ZE872,PVG(푸동),03:30,04:35,04:27,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,04:18,04:06,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
제주항공,7C2306,MNL(마닐라),04:20,05:10,04:59,여객,지연,NaN,NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,04:59,04:51,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
에어프레미아,YP1321,EWR(뉴어크 리버티 국제공항),04:55,07:56,07:50,여객,지연,정비 사유 접속 지연,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:20,05:09,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
아시아나항공,OZ746,HKG(홍콩),05:10,06:17,06:07,여객,지연,NaN,NaN
대한항공,KE696,KTM(카트만두),05:15,07:32,07:22,여객,지연,정비 사유 접속 지연,NaN
필리핀항공,PR466,MNL(마닐라),05:20,05:57,05:52,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,06:40,06:32,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:35,06:27,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS582,TAG(팡라로),05:50,06:26,06:19,여객,지연,NaN,NaN
제주항공,7C4206,CNX(치앙마이),05:50,06:09,06:02,여객,지연,NaN,NaN
대한항공,KE316,PVG(푸동),05:55,06:20,06:13,화물,지연,NaN,NaN
비엣젯항공,VJ878,DAD(다낭),06:00,06:29,06:22,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,NaN
티웨이항공,TW122,SGN(호찌민),06:05,06:52,06:45,여객,지연,NaN,NaN
에어부산,BX748,BKK(수안나폼(방콕)),06:05,06:22,06:15,여객,지연,NaN,NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,06:46,06:38,여객,지연,NaN,NaN
티웨이항공,TW170,BKI(코타키나발루),06:30,06:55,06:49,여객,지연,NaN,NaN
진에어,LJ038,CRK(클라크 국제공항),06:30,07:01,06:55,여객,지연,항공기 연결(도착지연),NaN
진에어,LJ702,HKG(홍콩),06:30,07:06,06:58,여객,지연,기타(접속 관련),NaN
타이항공,TG658,BKK(수안나폼(방콕)),06:35,07:06,06:58,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
아시아나항공,OZ790,MXP(밀라노),06:35,10:55,10:43,화물,지연,정비 사유 접속 지연,NaN
티웨이항공,TW192,DAD(다낭),06:35,07:15,07:08,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
베트남항공,VN430,DAD(다낭),06:40,07:00,06:51,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아틀라스화물항공,5Y654,HKG(홍콩),06:45,09:15,09:01,화물,지연,항공기 연결(도착지연),NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:21,07:13,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),06:55,08:16,08:10,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
타이항공,TG656,BKK(수안나폼(방콕)),06:55,07:17,07:10,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
대한항공,KE628,CGK(자카르타(수카르노 하타) 국제 공항),07:05,07:29,07:20,여객,지연,NaN,NaN
에어서울,RS512,DAD(다낭),07:05,07:53,07:45,여객,지연,NaN,NaN
아시아나항공,OZ736,SGN(호찌민),07:10,07:36,07:24,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
에어서울,RS528,CXR(깜라인(나트랑)),07:10,07:25,07:18,여객,지연,NaN,NaN
스카이 앙코르 항공,ZA215,PNH(프놈펜),07:15,07:56,07:48,여객,지연,NaN,NaN
아시아나항공,OZ740,PNH(프놈펜),07:20,08:04,07:54,여객,지연,"승객편의, 홍보, VIP, 언론",NaN
에어로케이항공(주),RF556,CXR(깜라인(나트랑)),07:25,08:12,08:06,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
진에어,LJ032,CEB(세부),07:25,08:10,08:01,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
티웨이항공,TW158,CXR(깜라인(나트랑)),07:30,08:25,08:17,여객,지연,NaN,NaN
티웨이항공,TW118,HKG(홍콩),07:30,07:48,07:40,여객,지연,NaN,NaN
