항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
아시아나항공,OZ285,SFO(샌프란시스코),00:10,00:34,00:19,화물,지연,항공기 연결(도착지연),NaN
카타르항공,QR8982,DOH(도하),00:35,02:12,02:03,화물,지연,항공기 연결(도착지연),
MYW,MJ6082,TBS(조지아),01:30,04:21,04:13,,지연,항공기 연결(도착지연),
대한항공,KE8314,HKG(홍콩),02:00,03:52,03:46,화물,지연,항공기 연결(도착지연),
대한항공,KE952,DXB(두바이),03:00,07:52,07:44,여객,지연,기상 사유 접속 지연,
폴라에어카고,PO224,CVG(신시내티),03:35,21:35,:,화물,취소,기타(지연코드 외),
제주항공,7C2306,MNL(마닐라),04:20,04:48,04:43,여객,지연,,
아시아나항공,OZ704,MNL(마닐라),04:50,05:18,05:12,여객,지연,,
티웨이항공,TW102F,KMG(쿤밍),05:05,05:53,05:45,,지연,,
대한항공,KE316,PVG(푸동),05:55,06:18,06:11,화물,지연,,
제주항공,7C2108,HKG(홍콩),06:00,06:49,06:41,여객,지연,,
티웨이항공,TW122,SGN(호찌민),06:05,07:27,07:18,여객,지연,,
대한항공,KE498,DEL(델리),06:20,06:36,06:27,여객,지연,기타(지연코드 외),
폴란드항공,LO97,WAW(바르샤바),06:20,06:44,06:37,여객,지연,기타(지연코드 외),
진에어,LJ722,MFM(마카오),06:25,06:43,06:32,여객,지연,"공항, 관제 사유 접속 지연",
티웨이항공,TW176,CEB(세부),06:35,08:05,07:58,여객,지연,,
이스타항공,ZE594,DAD(다낭),06:55,07:28,07:22,여객,지연,ATFM(항공로 공표 수용능력 저하),
제주항공,7C2406,CEB(세부),06:55,07:17,07:11,여객,지연,,
진에어,LJ006,HKT(푸껫),07:00,07:19,07:07,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
티웨이항공,TW308,SPN(사이판),07:00,07:56,07:50,여객,지연,,
티웨이항공,TW118,HKG(홍콩),07:05,07:43,07:37,여객,지연,,
에어서울,RS512,DAD(다낭),07:05,09:28,09:21,여객,지연,항공기 연결(도착지연),
아시아나항공,OZ736,SGN(호찌민),07:10,07:35,07:27,여객,지연,,
아시아나항공,OZ762,CGK(자카르타(수카르노 하타) 국제 공항),07:10,07:28,07:21,여객,지연,,
아시아나항공,OZ740,PNH(프놈펜),07:10,07:41,07:31,여객,지연,,
아시아나항공,OZ283,SFO(샌프란시스코),07:10,11:43,11:37,화물,지연,항공기 연결(도착지연),
진에어,LJ088,CXR(깜라인(나트랑)),07:30,07:51,07:39,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
대한항공,KE634,DPS(덴파사(응우라 라이)),07:35,08:47,08:38,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
아시아나항공,OZ776,FRA(프랑크푸르트),07:40,09:28,09:16,화물,지연,항공기 연결(도착지연),
에어홍콩화물항공,LD128,HKG(홍콩),07:45,08:04,07:56,화물,지연,,
유피에스화물항공,5X196,ANC(앵커리지),07:55,08:14,08:07,화물,지연,항공기 연결(도착지연),
진에어,LJ082,DAD(다낭),08:00,08:51,08:42,여객,지연,ATFM(항공로 공표 수용능력 저하),
대한항공,KE488,PQC(푸꾸옥),08:00,08:30,08:20,여객,지연,"공항, 관제 사유 접속 지연",
제주항공,7C2904,DAD(다낭),08:05,09:52,09:45,여객,지연,,
에어인천,KJ212,CTU(청두(성도)),08:05,08:54,08:40,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8727,ORD(시카고),08:10,08:41,08:25,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ5645,ATH(아테네),08:10,08:29,08:18,여객,지연,항공기 연결(도착지연),
페덱스화물항공,FX5926,MEM(멤피스),08:15,11:00,10:44,화물,지연,화물 연결,
대한항공,KE320,CAN(광저우),08:25,09:16,09:05,화물,지연,ATFM(항공로 공표 수용능력 저하),
가루다인도네시아,GA878,CGK(자카르타(수카르노 하타) 국제 공항),08:30,08:58,08:47,여객,지연,교통약자 탑승 및 하기 처리,
티웨이항공,TW128,DAD(다낭),08:35,09:20,09:11,여객,지연,,
제주항공,7C2204,BKK(수안나폼(방콕)),08:40,09:08,09:02,여객,지연,,
터키항공,TK20,IST(이스탄불),08:45,09:08,09:00,여객,지연,정시 출발하였으나 해당 공항에 접속 지연,
칼리타항공,K4963,NGB(닝보),08:50,09:44,09:29,,지연,항공기 연결(도착지연),
