항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
칼리타항공,K4293,CVG(신시내티),00:05,00:28,00:21,화물,지연,항공기 연결(도착지연),NaN
루프트한자 독일항공,LH8385,FRA(프랑크푸르트),00:15,10:35,10:16,화물,지연,규정 미 충족(운항승무원),
비엣젯항공,VJ978,PQC(푸꾸옥),00:30,01:54,01:45,여객,지연,항공기 연결(도착지연),
제주항공,7C9103,NRT(도쿄/나리타),00:40,01:13,01:03,화물,지연,,
마스에어,M73946,CGO(정저우),00:40,09:38,09:19,,지연,항공기 정비(계획되지 않은 정비),
대한항공,KE854,PEK(베이징),01:00,01:27,01:19,여객,지연,항공기 연결(도착지연),
제주항공,7C1305,KIX(간사이),01:10,00:53,01:50,여객,지연,,
대한항공,KE552D,NRT(도쿄/나리타),01:15,11:48,11:36,화물,지연,기타(접속 관련),
실크웨이웨스트항공,7L121,GYD(헤이다르 알리예프),03:00,05:05,04:43,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ988,PVG(푸동),03:05,05:25,05:16,화물,지연,항공기 연결(도착지연),
아틀라스화물항공,5Y8938,JFK(뉴욕),03:20,06:02,05:52,,지연,항공기 연결(도착지연),
대한항공,KE676,CNX(치앙마이),04:00,06:02,05:51,여객,지연,기상 사유 접속 지연,
아시아나항공,OZ934,HAN(노이바이(하노이)),04:05,04:57,04:47,화물,지연,항공기 연결(도착지연),
아시아나항공,OZ588,BRU(브뤼셀),04:05,09:34,09:16,화물,지연,항공기 연결(도착지연),
제주항공,7C2306,MNL(마닐라),04:10,06:49,06:39,여객,지연,ATFM(항공로 공표 수용능력 저하),
폴라에어카고,PO224,CVG(신시내티),04:20,21:20,:,화물,취소,기타(지연코드 외),
아틀라스화물항공,5Y9902,JFK(뉴욕),04:30,21:30,:,,취소,기타(지연코드 외),
아시아나항공,OZ7485,CNX(치앙마이),04:30,07:41,07:29,여객,지연,항공기 결함,
대한항공,KE488,PQC(푸꾸옥),04:50,06:07,06:01,여객,지연,기상 사유 접속 지연,
아시아나항공,OZ322,CSX(창사(장사)),04:55,06:17,06:03,여객,지연,,
