항공사,항공편명,목적지,계획,예상,출발,구분,현황,비정상원인,비고
폴라에어카고,PO963,CVG(신시내티),00:35,21:35,:,화물,취소,기타(지연코드 외),NaN
아시아나항공,OZ2913,ORD(시카고),01:00,01:21,01:15,화물,지연,NaN,NaN
카고룩스항공,CV9005,LUX(룩셈부르크 핀델 공항),01:15,03:05,02:58,화물,지연,항공기 연결(도착지연),NaN
에어서울,RS704,NRT(도쿄/나리타),01:20,02:14,02:10,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y8065,ORD(시카고),01:25,03:02,02:55,화물,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y9265,NRT(도쿄/나리타),02:30,10:54,10:40,NaN,지연,항공기 연결(도착지연),NaN
중국화물항공,CK257,PVG(푸동),03:05,15:55,15:44,화물,지연,[기상]출발공항 태풍,NaN
이스타항공,ZE872,PVG(푸동),03:30,05:51,05:43,여객,지연,항공기 연결(도착지연),NaN
아틀라스화물항공,5Y8193,XMN(샤먼 가오치 국제공항),03:55,04:24,04:16,NaN,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ976,PQC(푸꾸옥),04:00,04:33,04:24,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2306,MNL(마닐라),04:20,06:53,06:44,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE8076,YVR(밴쿠버),04:20,04:36,04:28,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ836,CXR(깜라인(나트랑)),04:30,08:06,07:59,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
대한항공,KE624,MNL(마닐라),04:35,04:56,04:46,여객,지연,NaN,NaN
아시아나항공,OZ322,CSX(창사(장사)),04:45,05:44,05:38,여객,지연,NaN,NaN
이스타항공,ZE582,PQC(푸꾸옥),04:55,05:13,05:05,여객,지연,항공기 연결(도착지연),NaN
중국남방항공,CZ671,SHE(심양),05:00,00:16,:,여객,취소,NaN,NaN
중국남방항공,CZ671,SHE(심양),05:00,00:16,:,여객,취소,[기상]기타 기상 악화,NaN
비엣젯항공,VJ880,DAD(다낭),05:00,05:26,05:19,여객,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ746,HKG(홍콩),05:10,06:17,06:07,여객,지연,NaN,NaN
아시아나항공,OZ7385,BKI(코타키나발루),05:15,05:55,05:49,여객,지연,NaN,NaN
대한항공,KE696,KTM(카트만두),05:15,05:39,05:29,여객,지연,NaN,NaN
대한항공,KE178,HKG(홍콩),05:25,05:44,05:34,여객,지연,NaN,NaN
비엣젯항공,VJ962,HAN(노이바이(하노이)),05:30,05:51,05:44,여객,지연,항공기 연결(도착지연),NaN
비엣젯항공,VJ834,CXR(깜라인(나트랑)),05:45,07:35,07:28,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ358,CAN(광저우),05:45,06:57,06:49,여객,지연,NaN,NaN
비엣젯항공,VJ864,SGN(호찌민),05:45,06:25,06:20,여객,지연,항공기 연결(도착지연),NaN
에어서울,RS582,TAG(팡라로),05:50,08:17,08:09,여객,지연,"공항, 관제 사유 접속 지연",NaN
말린도항공,OD820,KUL(쿠알라룸푸르),05:50,06:22,06:16,여객,지연,항공기 연결(도착지연),NaN
베트남항공,VN416,HAN(노이바이(하노이)),05:50,06:08,06:00,여객,지연,기타(지연코드 외),NaN
아시아나항공,OZ734,HAN(노이바이(하노이)),05:50,06:15,06:09,여객,지연,NaN,NaN
아틀라스화물항공,5Y8185,ORD(시카고),05:55,06:19,06:12,화물,지연,항공기 연결(도착지연),NaN
아시아나항공,OZ756,DAD(다낭),05:55,06:15,06:04,여객,지연,항공기 연결(도착지연),NaN
대한항공,KE316,PVG(푸동),05:55,09:06,08:55,화물,지연,NaN,NaN
대한항공,KE170,MFM(마카오),06:00,07:34,07:25,여객,지연,"공항, 관제 사유 접속 지연",NaN
비엣젯항공,VJ878,DAD(다낭),06:00,07:54,07:46,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
이스타항공,ZE512,BKK(수안나폼(방콕)),06:00,07:07,07:01,여객,지연,항공기 연결(도착지연),NaN
제주항공,7C2108,HKG(홍콩),06:00,07:24,07:18,여객,지연,NaN,NaN
에어부산,BX748,BKK(수안나폼(방콕)),06:05,06:52,06:47,여객,지연,NaN,NaN
대한항공,KE626,MNL(마닐라),06:15,07:53,07:45,여객,지연,"공항, 관제 사유 접속 지연",NaN
아틀라스화물항공,5Y563,MIA(마이애미),06:20,07:17,07:09,화물,지연,항공기 연결(도착지연),NaN
제주항공,7C4104,PQC(푸꾸옥),06:25,06:53,06:46,여객,지연,NaN,NaN
진에어,LJ702,HKG(홍콩),06:30,08:50,08:39,여객,지연,"공항, 관제 사유 접속 지연",NaN
대한항공,KE616,CEB(세부),06:30,08:06,07:58,여객,지연,NaN,NaN
진에어,LJ722,MFM(마카오),06:30,08:37,08:27,여객,지연,"공항, 관제 사유 접속 지연",NaN
티웨이항공,TW170,BKI(코타키나발루),06:30,07:05,06:56,여객,지연,NaN,NaN
아시아나항공,OZ247,ATL(애틀랜타),06:30,10:28,10:12,화물,지연,정비 사유 접속 지연,NaN
티웨이항공,TW176,CEB(세부),06:35,08:21,08:14,여객,지연,NaN,NaN
티웨이항공,TW192,DAD(다낭),06:35,07:59,07:52,여객,지연,"출발공항 제한사항(관제, 활주로폐쇄 등)",NaN
아시아나항공,OZ790,MXP(밀라노),06:35,08:31,08:16,화물,지연,항공기 연결(도착지연),NaN
베트남항공,VN430,DAD(다낭),06:40,08:42,08:33,여객,지연,[기상]기타 기상 악화,NaN
베트남항공,VN408,SGN(호찌민),06:40,07:38,07:30,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
제주항공,7C2508,BKI(코타키나발루),06:45,07:05,06:59,여객,지연,NaN,NaN
페덱스화물항공,FX5161,MEM(멤피스),06:45,07:03,06:51,화물,지연,[기상]기타 기상 악화,NaN
대한항공,KE652,BKK(수안나폼(방콕)),06:55,07:16,07:07,여객,지연,NaN,NaN
제주항공,7C2406,CEB(세부),06:55,08:31,08:25,여객,지연,NaN,NaN
이스타항공,ZE594,DAD(다낭),06:55,08:50,08:51,여객,지연,ATFM(항공로 공표 수용능력 저하),NaN
